YEAR,City_State,POPULATION
2021,"Santiago, Washington",31.0
2021,"Satsop, Washington",672.0
2021,"Seabeck, Washington",1166.0
2021,"SeaTac, Washington",29740.0
2021,"Seattle, Washington",747258.0
2021,"Sedro-Woolley, Washington",11962.0
2021,"Sekiu, Washington",84.0
2021,"Selah, Washington",8098.0
2021,"Sequim, Washington",7312.0
2021,"Shadow Lake, Washington",2695.0
2021,"Shelton, Washington",10098.0
2021,"Shoreline, Washington",57197.0
2021,"Silvana, Washington",9.0
2021,"Silverdale, Washington",22039.0
2021,"Silver Firs, Washington",22739.0
2021,"Sisco Heights, Washington",2886.0
2021,"Skamokawa Valley, Washington",306.0
2021,"Skokomish, Washington",737.0
2021,"Skykomish, Washington",113.0
2021,"Snohomish, Washington",10133.0
2021,"Snoqualmie, Washington",14858.0
2021,"Snoqualmie Pass, Washington",347.0
2021,"Soap Lake, Washington",1690.0
2021,"South Bend, Washington",1501.0
2021,"South Cle Elum, Washington",570.0
2021,"South Creek, Washington",2527.0
2021,"South Hill, Washington",59755.0
2021,"South Prairie, Washington",229.0
2021,"South Wenatchee, Washington",2321.0
2021,"Southworth, Washington",2022.0
2021,"Spanaway, Washington",32711.0
2021,"Spangle, Washington",187.0
2021,"Spokane, Washington",217952.0
2021,"Spokane Valley, Washington",98795.0
2021,"Sprague, Washington",506.0
2021,"Springdale, Washington",394.0
2021,"Stansberry Lake, Washington",3041.0
2021,"Stanwood, Washington",7352.0
2021,"Starbuck, Washington",124.0
2021,"Startup, Washington",603.0
2021,"Steilacoom, Washington",6312.0
2021,"Steptoe, Washington",154.0
2021,"Stevenson, Washington",1405.0
2021,"Sudden Valley, Washington",8128.0
2021,"Sultan, Washington",5275.0
2021,"Sumas, Washington",2045.0
2021,"Summit, Washington",8336.0
2021,"Summit View, Washington",8291.0
2021,"Summitview, Washington",1077.0
2021,"Sumner, Washington",10107.0
2021,"Sunday Lake, Washington",672.0
2021,"Sunnyside, Washington",16830.0
2021,"Sunnyslope, Washington",3781.0
2021,"Suquamish, Washington",4491.0
2021,"Swede Heaven, Washington",1264.0
2021,"Tacoma, Washington",214004.0
2021,"Taholah, Washington",606.0
2021,"Tampico, Washington",391.0
2021,"Tanglewilde, Washington",7077.0
2021,"Tanner, Washington",1070.0
2021,"Tekoa, Washington",751.0
2021,"Tenino, Washington",1583.0
2021,"Terrace Heights, Washington",8801.0
2021,"Thorp, Washington",296.0
2021,"Three Lakes, Washington",3712.0
2021,"Tieton, Washington",1713.0
2021,"Tokeland, Washington",345.0
2021,"Toledo, Washington",478.0
2021,"Tonasket, Washington",1009.0
2021,"Toppenish, Washington",8953.0
2021,"Torboy, Washington",77.0
2021,"Touchet, Washington",529.0
2021,"Town and Country, Washington",5022.0
2021,"Tracyton, Washington",6493.0
2021,"Trout Lake, Washington",714.0
2021,"Tukwila, Washington",20744.0
2021,"Tumwater, Washington",24526.0
2021,"Twin Lakes, Washington",79.0
2021,"Twisp, Washington",1095.0
2021,"Union, Washington",280.0
2021,"Union Gap, Washington",6239.0
2021,"Union Hill-Novelty Hill, Washington",23226.0
2021,"Uniontown, Washington",372.0
2021,"University Place, Washington",33603.0
2021,"Upper Elochoman, Washington",-49.0
2021,"Vader, Washington",962.0
2021,"Valley, Washington",175.0
2021,"Vancouver, Washington",182612.0
2021,"Vantage, Washington",27.0
2021,"Vashon, Washington",9839.0
2021,"Vaughn, Washington",567.0
2021,"Venersborg, Washington",4507.0
2021,"Verlot, Washington",559.0
2021,"Waitsburg, Washington",1203.0
2021,"Walla Walla, Washington",33139.0
2021,"Walla Walla East, Washington",2156.0
2021,"Waller, Washington",8162.0
2021,"Wallula, Washington",490.0
2021,"Walnut Grove, Washington",10324.0
2021,"Wapato, Washington",5123.0
2021,"Warden, Washington",2795.0
2021,"Warm Beach, Washington",2676.0
2021,"Washougal, Washington",16334.0
2021,"Washtucna, Washington",335.0
2021,"Waterville, Washington",1788.0
2021,"Wauna, Washington",4568.0
2021,"Waverly, Washington",84.0
2021,"Wenatchee, Washington",34969.0
2021,"West Clarkston-Highland, Washington",6104.0
2021,"West Pasco, Washington",531.0
2021,"Westport, Washington",2095.0
2021,"West Richland, Washington",15335.0
2021,"West Side Highway, Washington",6247.0
2021,"Whidbey Island Station, Washington",1896.0
2021,"White Center, Washington",16475.0
2021,"White Salmon, Washington",2578.0
2021,"White Swan, Washington",805.0
2021,"Wilbur, Washington",744.0
2021,"Wilderness Rim, Washington",1555.0
2021,"Wilkeson, Washington",492.0
2021,"Willapa, Washington",182.0
2021,"Wilson Creek, Washington",186.0
2021,"Winlock, Washington",1786.0
2021,"Winthrop, Washington",422.0
2021,"Wishram, Washington",564.0
2021,"Wollochet, Washington",6313.0
2021,"Woodinville, Washington",12526.0
2021,"Woodland, Washington",6138.0
2021,"Woods Creek, Washington",5720.0
2021,"Woodway, Washington",1135.0
2021,"Yacolt, Washington",1723.0
2021,"Yakima, Washington",95369.0
2021,"Yarrow Point, Washington",1307.0
2021,"Yelm, Washington",9665.0
2021,"Zillah, Washington",3246.0
2021,"Accoville, West Virginia",1146.0
2021,"Addison (Webster Springs), West Virginia",825.0
2021,"Albright, West Virginia",330.0
2021,"Alderson, West Virginia",1115.0
2021,"Alum Creek, West Virginia",2015.0
2021,"Amherstdale, West Virginia",501.0
2021,"Anawalt, West Virginia",-11.0
2021,"Anmoore, West Virginia",376.0
2021,"Ansted, West Virginia",1351.0
2021,"Apple Grove, West Virginia",33.0
2021,"Athens, West Virginia",1162.0
2021,"Auburn, West Virginia",136.0
2021,"Aurora, West Virginia",155.0
2021,"Bancroft, West Virginia",665.0
2021,"Barboursville, West Virginia",4384.0
2021,"Barrackville, West Virginia",1233.0
2021,"Bartley, West Virginia",92.0
2021,"Bartow, West Virginia",32.0
2021,"Bath (Berkeley Springs), West Virginia",536.0
2021,"Bayard, West Virginia",178.0
2021,"Beards Fork, West Virginia",178.0
2021,"Beaver, West Virginia",1054.0
2021,"Beckley, West Virginia",16490.0
2021,"Beech Bottom, West Virginia",674.0
2021,"Belington, West Virginia",1985.0
2021,"Belle, West Virginia",1178.0
2021,"Belmont, West Virginia",935.0
2021,"Belva, West Virginia",92.0
2021,"Benwood, West Virginia",1399.0
2021,"Bergoo, West Virginia",63.0
2021,"Berwind, West Virginia",567.0
2021,"Bethany, West Virginia",1085.0
2021,"Bethlehem, West Virginia",2388.0
2021,"Beverly, West Virginia",644.0
2021,"Big Chimney, West Virginia",416.0
2021,"Big Creek, West Virginia",275.0
2021,"Big Sandy, West Virginia",183.0
2021,"Birch River, West Virginia",128.0
2021,"Blacksville, West Virginia",146.0
2021,"Blennerhassett, West Virginia",3209.0
2021,"Bluefield, West Virginia",9885.0
2021,"Bluewell, West Virginia",2457.0
2021,"Boaz, West Virginia",1492.0
2021,"Bolivar, West Virginia",1455.0
2021,"Bolt, West Virginia",818.0
2021,"Boomer, West Virginia",713.0
2021,"Bowden, West Virginia",0.0
2021,"Bradley, West Virginia",1717.0
2021,"Bradshaw, West Virginia",178.0
2021,"Bramwell, West Virginia",233.0
2021,"Brandonville, West Virginia",137.0
2021,"Brandywine, West Virginia",24.0
2021,"Brenton, West Virginia",175.0
2021,"Bridgeport, West Virginia",8662.0
2021,"Brookhaven, West Virginia",5938.0
2021,"Bruceton Mills, West Virginia",28.0
2021,"Bruno, West Virginia",1445.0
2021,"Brush Fork, West Virginia",1431.0
2021,"Buckhannon, West Virginia",5541.0
2021,"Bud, West Virginia",487.0
2021,"Buffalo, West Virginia",1231.0
2021,"Burlington, West Virginia",175.0
2021,"Burnsville, West Virginia",574.0
2021,"Cairo, West Virginia",331.0
2021,"Camden-on-Gauley, West Virginia",233.0
2021,"Cameron, West Virginia",512.0
2021,"Capon Bridge, West Virginia",431.0
2021,"Carolina, West Virginia",503.0
2021,"Carpendale, West Virginia",620.0
2021,"Cass, West Virginia",63.0
2021,"Cassville, West Virginia",1606.0
2021,"Cedar Grove, West Virginia",580.0
2021,"Century, West Virginia",187.0
2021,"Ceredo, West Virginia",993.0
2021,"Chapmanville, West Virginia",1111.0
2021,"Charleston, West Virginia",47872.0
2021,"Charles Town, West Virginia",6166.0
2021,"Charlton Heights, West Virginia",400.0
2021,"Chattaroy, West Virginia",632.0
2021,"Chauncey, West Virginia",360.0
2021,"Cheat Lake, West Virginia",10181.0
2021,"Chelyan, West Virginia",1164.0
2021,"Chesapeake, West Virginia",1836.0
2021,"Chester, West Virginia",2373.0
2021,"Clarksburg, West Virginia",15554.0
2021,"Clay, West Virginia",721.0
2021,"Clearview, West Virginia",547.0
2021,"Clendenin, West Virginia",943.0
2021,"Coal City, West Virginia",1700.0
2021,"Coal Fork, West Virginia",1124.0
2021,"Comfort, West Virginia",121.0
2021,"Corinne, West Virginia",149.0
2021,"Covel, West Virginia",79.0
2021,"Cowen, West Virginia",616.0
2021,"Crab Orchard, West Virginia",1890.0
2021,"Craigsville, West Virginia",1601.0
2021,"Cross Lanes, West Virginia",9953.0
2021,"Crum, West Virginia",106.0
2021,"Crumpler, West Virginia",120.0
2021,"Cucumber, West Virginia",70.0
2021,"Culloden, West Virginia",3641.0
2021,"Dailey, West Virginia",76.0
2021,"Daniels, West Virginia",2470.0
2021,"Danville, West Virginia",748.0
2021,"Davis, West Virginia",714.0
2021,"Davy, West Virginia",251.0
2021,"Deep Water, West Virginia",407.0
2021,"Delbarton, West Virginia",234.0
2021,"Despard, West Virginia",1366.0
2021,"Dixie, West Virginia",169.0
2021,"Dunbar, West Virginia",7339.0
2021,"Durbin, West Virginia",233.0
2021,"East Bank, West Virginia",667.0
2021,"East Dailey, West Virginia",670.0
2021,"Eccles, West Virginia",-87.0
2021,"Eleanor, West Virginia",1393.0
2021,"Elizabeth, West Virginia",630.0
2021,"Elk Garden, West Virginia",137.0
2021,"Elkins, West Virginia",7143.0
2021,"Elkview, West Virginia",1795.0
2021,"Ellenboro, West Virginia",222.0
2021,"Enterprise, West Virginia",850.0
2021,"Fairlea, West Virginia",1424.0
2021,"Fairmont, West Virginia",18422.0
2021,"Fairview, West Virginia",369.0
2021,"Falling Spring, West Virginia",144.0
2021,"Falling Waters, West Virginia",1683.0
2021,"Falls View, West Virginia",217.0
2021,"Farmington, West Virginia",391.0
2021,"Fayetteville, West Virginia",2797.0
2021,"Fenwick, West Virginia",148.0
2021,"Flatwoods, West Virginia",229.0
2021,"Flemington, West Virginia",381.0
2021,"Follansbee, West Virginia",2753.0
2021,"Fort Ashby, West Virginia",1208.0
2021,"Fort Gay, West Virginia",937.0
2021,"Frank, West Virginia",56.0
2021,"Franklin, West Virginia",598.0
2021,"Friendly, West Virginia",124.0
2021,"Gallipolis Ferry, West Virginia",738.0
2021,"Galloway, West Virginia",97.0
2021,"Gary, West Virginia",504.0
2021,"Gassaway, West Virginia",1023.0
2021,"Gauley Bridge, West Virginia",822.0
2021,"Ghent, West Virginia",557.0
2021,"Gilbert, West Virginia",271.0
2021,"Gilbert Creek, West Virginia",1021.0
2021,"Glasgow, West Virginia",744.0
2021,"Glen Dale, West Virginia",1470.0
2021,"Glen Ferris, West Virginia",173.0
2021,"Glen Fork, West Virginia",589.0
2021,"Glen Jean, West Virginia",105.0
2021,"Glenville, West Virginia",1600.0
2021,"Glen White, West Virginia",527.0
2021,"Grafton, West Virginia",5054.0
2021,"Grantsville, West Virginia",483.0
2021,"Grant Town, West Virginia",566.0
2021,"Granville, West Virginia",3478.0
2021,"Great Cacapon, West Virginia",347.0
2021,"Green Bank, West Virginia",308.0
2021,"Green Spring, West Virginia",211.0
2021,"Greenview, West Virginia",435.0
2021,"Gypsy, West Virginia",255.0
2021,"Hambleton, West Virginia",190.0
2021,"Hamlin, West Virginia",1754.0
2021,"Handley, West Virginia",174.0
2021,"Harman, West Virginia",23.0
2021,"Harpers Ferry, West Virginia",257.0
2021,"Harrisville, West Virginia",2267.0
2021,"Hartford City, West Virginia",589.0
2021,"Harts, West Virginia",443.0
2021,"Hedgesville, West Virginia",296.0
2021,"Helen, West Virginia",-11.0
2021,"Helvetia, West Virginia",101.0
2021,"Henderson, West Virginia",314.0
2021,"Hendricks, West Virginia",238.0
2021,"Henlawson, West Virginia",58.0
2021,"Hepzibah, West Virginia",533.0
2021,"Hico, West Virginia",184.0
2021,"Hillsboro, West Virginia",178.0
2021,"Hilltop, West Virginia",759.0
2021,"Hinton, West Virginia",2756.0
2021,"Holden, West Virginia",656.0
2021,"Hometown, West Virginia",535.0
2021,"Hooverson Heights, West Virginia",2464.0
2021,"Hundred, West Virginia",265.0
2021,"Huntersville, West Virginia",61.0
2021,"Huntington, West Virginia",46889.0
2021,"Hurricane, West Virginia",6554.0
2021,"Huttonsville, West Virginia",196.0
2021,"Iaeger, West Virginia",212.0
2021,"Idamay, West Virginia",505.0
2021,"Inwood, West Virginia",3287.0
2021,"Itmann, West Virginia",276.0
2021,"Jacksonburg, West Virginia",88.0
2021,"Jane Lew, West Virginia",376.0
2021,"Jefferson, West Virginia",838.0
2021,"Junior, West Virginia",411.0
2021,"Justice, West Virginia",595.0
2021,"Kenova, West Virginia",2989.0
2021,"Kermit, West Virginia",68.0
2021,"Keyser, West Virginia",5062.0
2021,"Keystone, West Virginia",16.0
2021,"Kimball, West Virginia",2.0
2021,"Kimberly, West Virginia",102.0
2021,"Kincaid, West Virginia",36.0
2021,"Kingwood, West Virginia",2976.0
2021,"Kistler, West Virginia",308.0
2021,"Kopperston, West Virginia",491.0
2021,"Lashmeet, West Virginia",527.0
2021,"Lavalette, West Virginia",1536.0
2021,"Leon, West Virginia",227.0
2021,"Lesage, West Virginia",882.0
2021,"Lester, West Virginia",540.0
2021,"Lewisburg, West Virginia",3964.0
2021,"Littleton, West Virginia",25.0
2021,"Logan, West Virginia",1788.0
2021,"Lost Creek, West Virginia",555.0
2021,"Lubeck, West Virginia",1225.0
2021,"Lumberport, West Virginia",674.0
2021,"Mabscott, West Virginia",1399.0
2021,"MacArthur, West Virginia",1708.0
2021,"McConnell, West Virginia",578.0
2021,"McMechen, West Virginia",1901.0
2021,"Madison, West Virginia",2787.0
2021,"Mallory, West Virginia",960.0
2021,"Man, West Virginia",552.0
2021,"Mannington, West Virginia",1475.0
2021,"Marlinton, West Virginia",1105.0
2021,"Marmet, West Virginia",1372.0
2021,"Martinsburg, West Virginia",17663.0
2021,"Mason, West Virginia",727.0
2021,"Masontown, West Virginia",438.0
2021,"Matewan, West Virginia",344.0
2021,"Matheny, West Virginia",249.0
2021,"Matoaka, West Virginia",159.0
2021,"Maybeury, West Virginia",10.0
2021,"Meadow Bridge, West Virginia",365.0
2021,"Middlebourne, West Virginia",644.0
2021,"Middleway, West Virginia",601.0
2021,"Mill Creek, West Virginia",776.0
2021,"Milton, West Virginia",2678.0
2021,"Minden, West Virginia",824.0
2021,"Mineralwells, West Virginia",1854.0
2021,"Mitchell Heights, West Virginia",560.0
2021,"Monaville, West Virginia",229.0
2021,"Monongah, West Virginia",999.0
2021,"Montcalm, West Virginia",532.0
2021,"Montgomery, West Virginia",1396.0
2021,"Montrose, West Virginia",193.0
2021,"Moorefield, West Virginia",3484.0
2021,"Morgantown, West Virginia",31011.0
2021,"Moundsville, West Virginia",8318.0
2021,"Mount Carbon, West Virginia",447.0
2021,"Mount Gay-Shamrock, West Virginia",1131.0
2021,"Mount Hope, West Virginia",805.0
2021,"Mullens, West Virginia",1377.0
2021,"Neibert, West Virginia",106.0
2021,"Nettie, West Virginia",471.0
2021,"Newburg, West Virginia",305.0
2021,"New Cumberland, West Virginia",1074.0
2021,"Newell, West Virginia",1418.0
2021,"New Haven, West Virginia",1357.0
2021,"New Martinsville, West Virginia",5113.0
2021,"New Richmond, West Virginia",383.0
2021,"Nitro, West Virginia",5847.0
2021,"Northfork, West Virginia",101.0
2021,"North Hills, West Virginia",972.0
2021,"Nutter Fort, West Virginia",1528.0
2021,"Oak Hill, West Virginia",8869.0
2021,"Oakvale, West Virginia",129.0
2021,"Oceana, West Virginia",857.0
2021,"Omar, West Virginia",249.0
2021,"Paden City, West Virginia",3142.0
2021,"Page, West Virginia",101.0
2021,"Pageton, West Virginia",134.0
2021,"Parkersburg, West Virginia",29849.0
2021,"Parsons, West Virginia",1469.0
2021,"Paw Paw, West Virginia",599.0
2021,"Pax, West Virginia",153.0
2021,"Pea Ridge, West Virginia",6146.0
2021,"Pennsboro, West Virginia",926.0
2021,"Pentress, West Virginia",195.0
2021,"Petersburg, West Virginia",2361.0
2021,"Peterstown, West Virginia",584.0
2021,"Philippi, West Virginia",3594.0
2021,"Pickens, West Virginia",-6.0
2021,"Piedmont, West Virginia",607.0
2021,"Pinch, West Virginia",2717.0
2021,"Pine Grove, West Virginia",422.0
2021,"Pineville, West Virginia",481.0
2021,"Piney View, West Virginia",1232.0
2021,"Pleasant Valley, West Virginia",3188.0
2021,"Poca, West Virginia",893.0
2021,"Point Pleasant, West Virginia",4117.0
2021,"Powellton, West Virginia",749.0
2021,"Pratt, West Virginia",402.0
2021,"Prichard, West Virginia",136.0
2021,"Prince, West Virginia",38.0
2021,"Princeton, West Virginia",5709.0
2021,"Prosperity, West Virginia",1512.0
2021,"Pullman, West Virginia",91.0
2021,"Quinwood, West Virginia",53.0
2021,"Rachel, West Virginia",236.0
2021,"Racine, West Virginia",282.0
2021,"Rainelle, West Virginia",1256.0
2021,"Rand, West Virginia",1599.0
2021,"Ranson corporation, West Virginia",5299.0
2021,"Ravenswood, West Virginia",3699.0
2021,"Raysal, West Virginia",584.0
2021,"Reader, West Virginia",263.0
2021,"Red Jacket, West Virginia",297.0
2021,"Reedsville, West Virginia",383.0
2021,"Reedy, West Virginia",103.0
2021,"Rhodell, West Virginia",128.0
2021,"Richwood, West Virginia",1892.0
2021,"Ridgeley, West Virginia",551.0
2021,"Ripley, West Virginia",3167.0
2021,"Rivesville, West Virginia",946.0
2021,"Robinette, West Virginia",594.0
2021,"Roderfield, West Virginia",55.0
2021,"Romney, West Virginia",2083.0
2021,"Ronceverte, West Virginia",1978.0
2021,"Rossmore, West Virginia",597.0
2021,"Rowlesburg, West Virginia",360.0
2021,"Rupert, West Virginia",847.0
2021,"St. Albans, West Virginia",10249.0
2021,"St. Marys, West Virginia",1682.0
2021,"Salem, West Virginia",1502.0
2021,"Salt Rock, West Virginia",455.0
2021,"Sand Fork, West Virginia",120.0
2021,"Sarah Ann, West Virginia",169.0
2021,"Scarbro, West Virginia",862.0
2021,"Shady Spring, West Virginia",3729.0
2021,"Shannondale, West Virginia",3827.0
2021,"Shenandoah Junction, West Virginia",591.0
2021,"Shepherdstown, West Virginia",1485.0
2021,"Shinnston, West Virginia",2466.0
2021,"Shrewsbury, West Virginia",853.0
2021,"Sissonville, West Virginia",4251.0
2021,"Sistersville, West Virginia",1319.0
2021,"Smithers, West Virginia",1059.0
2021,"Smithfield, West Virginia",178.0
2021,"Sophia, West Virginia",1198.0
2021,"South Charleston, West Virginia",12499.0
2021,"Spelter, West Virginia",486.0
2021,"Spencer, West Virginia",1775.0
2021,"Springfield, West Virginia",162.0
2021,"Stanaford, West Virginia",1103.0
2021,"Star City, West Virginia",2382.0
2021,"Stollings, West Virginia",310.0
2021,"Stonewood, West Virginia",1800.0
2021,"Summersville, West Virginia",3374.0
2021,"Sutton, West Virginia",1264.0
2021,"Switzer, West Virginia",564.0
2021,"Sylvester, West Virginia",132.0
2021,"Teays Valley, West Virginia",13923.0
2021,"Terra Alta, West Virginia",1551.0
2021,"Thomas, West Virginia",648.0
2021,"Thurmond, West Virginia",7.0
2021,"Tioga, West Virginia",24.0
2021,"Triadelphia, West Virginia",677.0
2021,"Tunnelton, West Virginia",229.0
2021,"Twilight, West Virginia",61.0
2021,"Union, West Virginia",407.0
2021,"Upper Falls, West Virginia",4509.0
2021,"Valley Bend, West Virginia",512.0
2021,"Valley Grove, West Virginia",243.0
